title,genres,is_comedy,is_european,is_scifi,is_action,is_crime,is_drama,is_animation,is_family,is_fantasy,is_music,is_romance,is_reality,is_western,is_thriller,is_horror,is_sport,is_documentation,is_war,is_history
"Wait, My Youth","['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Furtive,['thriller'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Voices of Fire,"['music', 'reality']",False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Illegal Woman,"['drama', 'crime', 'european']",False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Not a Game,"['documentation', 'drama']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
The Defected,"['drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Leslie Jones: Time Machine,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Magic School Bus Rides Again: The Frizz Connection,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Country Ever After,"['reality', 'music']",False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Seriously Single,"['comedy', 'romance']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Four Sisters Before the Wedding,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Girl's Revenge,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Velvet Colección: Grand Finale,"['comedy', 'romance']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Dollar,"['action', 'drama', 'romance']",False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Aaviri,"['drama', 'thriller']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
A Home with a View,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Claudia Kishi Club,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
A Trash Truck Christmas,"['action', 'family', 'animation', 'comedy']",True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
RattleSnake: The Ahanna Story,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Bling Lagosians,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sitara,"['drama', 'animation']",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Léa & I,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Mundina Nildana,"['drama', 'romance', 'comedy']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Bookmarks: Celebrating Black Voices,['family'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tuna Girl,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mo Gilligan: Momentum,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
This Lady Called Life,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Andre and His Olive Tree,['documentation'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Go! Go! Cory Carson: The Chrissy,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Guddiyan Patole,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Maradona's Legs,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kaamyaab,"['comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Santana,"['action', 'crime', 'drama']",False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hunter in the Blue Side of Manchester,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
A Perfect Day for Arsenide,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Tarung Sarung,"['drama', 'action', 'sport', 'thriller']",False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A Go! Go! Cory Carson Summer Camp,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
True: Wuzzle Wegg Day,['animation'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
I Have A Script,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Gold Statue,"['drama', 'comedy']",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Zoya Factor,"['romance', 'sport', 'comedy', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
"Hello, Love, Goodbye","['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Super Monsters Furever Friends,"['fantasy', 'animation']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Hot Gimmick: Girl Meets Boy,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Yeh Ballet,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
糖糖Online,"['drama', 'family']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Andhaghaaram,"['thriller', 'horror']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
Liss Pereira: Reteniendo Liquidos,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Southern Survival,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Answer for Heaven,"['drama', 'comedy', 'crime']",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Wave of Cinema: Filosofi Kopi,"['documentation', 'music']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Hire a Woman,"['romance', 'comedy']",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Super Monsters Save Christmas,"['family', 'animation', 'fantasy']",False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
True: Tricky Treat Day,"['animation', 'family']",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
I'm Leaving Now,"['documentation', 'european']",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ludo,"['crime', 'comedy', 'drama', 'action']",True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Mallesham,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
